,gameId,gameDuraton,blueWins,blueWardPlaced,blueKills,blueDeath,redWardPlaced,blueTotalGoldDiff,blueTotalMinionKillDiff,FirstTowerDiff,HeraldDiff,FirstDragonDiff,blueJungleMinionDiff,TotalAssistDiff,AvgLevelDiff
15220,4164645696,943,0,45,8,25,34,-8263,-20,-1,0,-1,-15,-23,-1.1999999999999993
15221,4162492055,1156,1,56,18,9,52,8940,107,1,0,-1,57,4,1.5999999999999996
15222,4214651041,1215,0,54,4,18,37,-7677,-10,-1,0,-1,-16,-25,-1.1999999999999993
15223,4203108792,1353,1,75,24,9,46,9193,56,1,0,-1,-22,33,1.6000000000000014
15224,4202685375,1721,1,75,38,26,63,8854,12,1,0,1,101,38,0.1999999999999993
15225,4201212754,1252,0,56,11,22,55,-6170,3,1,-1,-1,-27,-24,-1.8000000000000007
15226,4200899531,2076,1,92,39,34,87,4425,-21,-1,1,-1,-10,45,1.6000000000000014
15227,4213207144,1505,1,63,28,16,60,8423,-37,1,1,1,49,6,1.0
15228,4199571597,1250,0,59,11,32,55,-11263,-31,-1,0,-1,-15,-42,-1.5999999999999996
15229,4199494468,932,0,31,4,19,32,-12469,-108,-1,0,-1,-29,-16,-2.0
15230,4191590233,1907,1,64,33,21,76,6935,-6,-1,-1,-1,4,33,1.4000000000000004
15231,4193877564,1565,1,57,44,19,67,13083,16,1,0,1,80,63,1.5999999999999996
15232,4193093070,1666,1,68,39,14,62,14114,105,1,0,-1,25,53,2.1999999999999993
15233,4217176428,1645,0,65,33,34,87,-5645,-22,-1,-1,1,14,0,-1.1999999999999993
15234,4209291316,1163,0,46,14,32,39,-11105,-60,-1,0,-1,-3,-23,-2.1999999999999993
15235,4208913595,1503,0,51,16,27,68,-7351,-32,1,0,-1,-17,-19,-1.8000000000000007
15236,4204859831,928,1,28,22,6,32,7718,54,1,0,-1,9,13,1.6000000000000014
15237,4126418736,2389,1,140,50,29,128,12257,-55,1,1,1,38,57,1.0
15238,4126285290,1892,0,90,16,25,92,-7368,29,1,-1,1,18,-29,-1.0
15239,4125916464,1497,0,95,10,21,69,-11547,-114,-1,-1,1,-15,-21,-1.4000000000000004
15240,4123863973,1840,1,83,41,33,78,5949,-16,1,1,-1,56,16,1.0
15241,4123718449,1533,1,61,40,24,51,12066,78,1,0,-1,77,18,1.4000000000000004
15242,4123432852,1442,0,70,19,32,56,-9082,-50,-1,0,-1,-77,-19,-1.4000000000000004
15243,4121274777,1662,0,58,21,34,64,-8355,-25,-1,0,-1,-79,-10,-1.4000000000000004
15244,4115196111,1681,1,82,35,14,78,11031,-68,1,0,1,53,37,1.0
15245,4111363548,1466,1,70,33,16,82,11281,80,-1,0,1,30,21,1.4000000000000004
15246,4111140215,1264,1,79,20,8,46,11240,95,1,0,1,37,23,1.0
15247,4188564934,979,1,38,20,12,28,6689,48,1,0,1,54,4,1.4000000000000004
15248,4183513644,1771,0,86,29,28,84,-653,-126,-1,1,-1,30,10,0.20000000000000107
15249,4183355933,1441,0,53,13,32,79,-9828,-58,1,0,-1,-63,-25,-1.6000000000000014
15250,4167600192,2683,0,98,35,46,137,-12601,-39,1,1,-1,-65,-34,-0.20000000000000284
15251,4167356603,1171,1,44,27,15,35,7514,-19,1,0,1,62,12,1.1999999999999993
15252,4167267216,1462,1,75,29,7,77,12283,3,1,1,1,4,26,1.8000000000000007
15253,4167194003,2194,0,111,25,37,99,-3385,-35,1,1,-1,33,-12,-0.6000000000000014
15254,4167161191,1917,1,94,40,19,73,9252,-66,1,1,1,25,40,0.20000000000000107
15255,4166988092,1757,1,87,21,18,106,84,131,-1,-1,-1,20,7,0.40000000000000036
15256,4162472477,1568,1,67,30,19,61,8752,-6,1,1,-1,21,22,0.8000000000000007
15257,4162287720,938,0,19,3,18,26,-12082,-119,-1,0,-1,-17,-15,-2.0
15258,4162206245,1570,1,63,29,16,89,11504,100,-1,1,1,92,12,1.5999999999999996
15259,4159206096,1964,1,95,47,23,80,7875,-136,1,1,-1,56,26,0.5999999999999979
15260,4158797841,1372,0,59,11,20,62,-4656,-34,-1,0,-1,-1,-15,-0.5999999999999996
15261,4158166513,1516,0,59,14,31,66,-11895,-79,-1,-1,-1,-3,-8,-2.0
15262,4217041711,1654,1,57,21,11,78,12499,53,1,1,1,53,29,1.799999999999999
15263,4196479100,1240,0,41,11,33,49,-16035,-124,-1,0,-1,-65,-26,-1.4000000000000004
15264,4194238139,1723,1,100,17,11,74,5832,-65,1,1,1,-37,8,0.8000000000000007
15265,4191768194,1632,1,55,45,17,63,14759,-2,1,0,-1,99,37,2.0
15266,4191708459,1849,1,93,41,30,66,9088,-70,-1,1,1,-4,29,1.200000000000001
15267,4191570884,1560,1,87,32,21,63,6847,46,1,-1,-1,36,8,0.40000000000000036
15268,4190023629,1278,0,42,9,22,50,-7649,-3,1,-1,-1,-8,-32,-1.1999999999999993
15269,4189970219,921,0,28,2,11,31,-6225,-16,-1,0,-1,-17,-19,-1.0
15270,4189679028,1357,1,59,10,7,46,4950,38,-1,0,1,60,8,1.1999999999999993
15271,4204863420,1817,1,75,25,36,85,2335,79,-1,-1,1,-24,-5,0.40000000000000036
15272,4199833884,1557,0,51,23,37,60,-13330,-70,1,0,-1,-53,-37,-1.4000000000000004
15273,4199757707,1245,0,37,16,37,53,-13580,-40,-1,0,-1,-32,-24,-1.200000000000001
15274,4218919640,1174,1,50,16,9,47,7390,71,1,0,1,37,3,1.0
15275,4216802921,1905,1,73,30,36,84,-2297,75,1,-1,1,-31,-26,-0.5999999999999996
15276,4207079231,1738,1,71,30,20,73,6576,35,-1,1,-1,42,35,1.5999999999999996
15277,4206762332,916,1,32,20,1,26,18074,174,1,0,1,60,23,2.8000000000000007
15278,4204836147,1640,1,70,35,30,88,5719,21,-1,1,1,12,20,1.4000000000000004
15279,4201043938,1209,1,47,22,11,41,8244,-18,1,0,1,9,30,1.5999999999999996
15280,4199997593,971,1,30,15,4,22,10497,59,-1,0,1,28,15,2.1999999999999993
15281,4197730208,631,1,11,18,5,11,11774,164,1,0,1,7,17,2.3999999999999995
15282,4197011708,1530,1,64,15,7,55,9349,52,1,0,1,68,21,1.4000000000000004
15283,4173597470,1974,0,121,20,27,130,-6551,38,-1,-1,1,-68,-21,-1.200000000000001
15284,4163619619,1958,1,113,32,23,84,9082,14,1,1,1,66,27,2.0
15285,4163613624,1285,1,67,33,18,47,10162,25,1,0,-1,68,8,1.1999999999999993
15286,4163531855,1499,0,75,14,35,65,-11158,102,-1,-1,-1,-57,-52,-2.0
15287,4163371505,1161,1,54,9,2,27,5492,-19,1,0,1,43,17,0.6000000000000014
15288,4163301035,837,0,81,1,14,25,-14808,-152,-1,0,-1,-3,-15,-2.799999999999999
15289,4190117329,2218,1,101,27,19,98,6309,-16,-1,1,-1,-19,27,1.3999999999999986
15290,4188932560,1442,0,53,16,18,59,-9535,-73,-1,-1,-1,-55,-14,-1.1999999999999993
15291,4188705790,1857,1,87,28,24,98,6800,119,1,-1,-1,40,-4,1.0
15292,4183912390,1148,0,36,5,20,36,-9458,-6,-1,0,-1,-86,-19,-1.1999999999999993
15293,4183861801,935,1,34,19,5,33,9472,32,1,0,-1,22,13,1.1999999999999993
15294,4183835693,1521,0,55,12,29,79,-13898,-85,-1,-1,-1,-21,-30,-2.0
15295,4183739029,1519,1,58,27,14,58,7085,34,1,1,-1,15,25,1.4000000000000004
15296,4183677526,2609,1,131,31,25,179,6491,-1,1,1,-1,-11,14,0.5999999999999979
15297,4183561542,1712,1,61,33,25,62,6499,3,1,1,1,35,25,1.0
15298,4183257981,1137,0,45,7,21,45,-9480,-70,-1,0,-1,-28,-9,-1.0
15299,4198094076,1675,0,70,13,26,74,-11053,29,-1,-1,-1,-54,-31,-1.4000000000000004
15300,4196607371,1268,0,51,19,35,57,-15351,-111,-1,0,-1,-63,-33,-2.4000000000000004
15301,4196248412,968,0,39,10,17,36,-7939,-98,-1,0,1,-35,2,-1.0
15302,4194211482,964,1,32,14,7,28,4744,-5,1,0,-1,-24,15,0.7999999999999989
15303,4189215780,1439,0,42,19,30,44,-8484,32,1,-1,-1,-67,-25,-1.5999999999999996
15304,4218281132,1646,1,85,20,10,97,10308,-38,-1,1,1,137,17,1.8000000000000007
15305,4206398090,1685,0,58,23,28,67,-4337,-4,1,-1,1,-4,-25,-1.4000000000000004
15306,4197492763,1951,0,101,28,51,83,-16237,22,-1,-1,-1,-121,-33,-1.5999999999999996
15307,4194921748,1804,1,94,31,20,85,7678,14,1,0,1,32,17,1.0
15308,4193172156,1502,1,70,31,16,58,14578,86,1,1,1,38,23,1.8000000000000007
15309,4190294752,1342,1,52,11,10,87,6962,44,1,0,-1,60,4,0.1999999999999993
15310,4189154837,1232,1,59,16,7,49,10966,80,1,0,1,56,9,1.799999999999999
15311,4219720020,955,0,29,9,18,23,-8483,-116,-1,0,-1,-25,4,-2.0
15312,4215740518,2061,0,98,23,37,117,-7527,28,-1,1,1,-79,-19,-1.0
15313,4203869182,889,0,26,3,20,40,-16869,-183,-1,0,-1,-66,-17,-3.000000000000001
15314,4190119876,1513,0,62,17,33,58,-5878,-71,1,1,-1,-9,-39,-0.5999999999999996
15315,4119537639,1430,1,60,21,11,47,10380,46,1,1,1,104,26,1.1999999999999993
15316,4119399321,1118,1,41,12,2,39,8234,5,1,0,-1,0,20,0.40000000000000036
15317,4108650700,956,0,29,5,21,35,-12220,-118,-1,0,-1,-41,-25,-1.5999999999999996
15318,4100245908,951,0,40,4,18,31,-8126,-38,-1,0,1,-17,-12,-1.1999999999999993
15319,4099520604,1335,0,83,11,18,54,-7067,-44,-1,0,-1,-44,-11,-0.8000000000000007
15320,4099512539,979,1,25,19,6,32,8169,7,1,0,1,24,13,1.0
15321,4099462361,954,1,31,22,5,30,10723,107,1,0,1,33,15,2.0
15322,4201145187,1112,1,49,19,5,33,10449,25,1,0,1,21,33,1.5999999999999996
15323,4201020163,2043,0,92,33,34,76,-7752,-65,-1,-1,1,-63,15,-1.1999999999999993
15324,4192172578,1444,0,59,12,26,78,-11913,-44,-1,0,-1,-55,-8,-1.3999999999999986
15325,4210238561,968,0,27,3,21,31,-12912,-75,-1,0,-1,-41,-14,-2.4000000000000004
15326,4208345609,919,0,30,6,17,31,-6404,-48,-1,0,-1,-23,-9,-0.7999999999999989
15327,4202681774,1465,1,59,29,17,71,10049,3,1,1,1,43,20,1.4000000000000004
15328,4202629862,2183,1,90,39,27,114,10630,-12,1,1,-1,57,30,0.1999999999999993
15329,4196616741,2486,0,132,28,36,126,1614,-45,1,1,1,181,-39,-0.6000000000000014
15330,4194142353,1069,1,35,17,6,35,9431,69,1,0,1,28,11,1.1999999999999993
15331,4190621659,1748,1,76,32,20,50,14667,83,1,1,1,103,26,1.5999999999999996
15332,4187316798,942,1,33,12,3,31,8559,36,1,0,-1,36,13,1.0
15333,4186271285,1717,1,71,27,18,87,7331,19,1,1,-1,6,12,1.4000000000000004
15334,4195446736,1290,0,52,13,23,52,-4835,-25,-1,0,-1,9,-26,-1.1999999999999993
15335,4201286563,759,0,12,7,17,17,-9018,-65,-1,0,-1,-23,-14,-1.6000000000000005
15336,4200580958,1391,0,47,9,15,52,-7073,-59,-1,-1,-1,-32,-11,-0.8000000000000007
15337,4199142479,1947,1,108,37,21,102,17755,114,1,0,-1,91,26,1.6000000000000014
15338,4192908105,2217,0,85,48,37,90,-3965,-136,1,1,-1,-16,5,-0.3999999999999986
15339,4208770778,1393,0,53,9,19,56,-8671,-17,-1,-1,-1,-18,-18,-1.200000000000001
15340,4208071076,1727,1,77,31,19,73,7665,-34,1,1,1,12,18,1.200000000000001
15341,4206983258,921,1,36,17,1,25,12214,80,1,0,1,57,17,2.200000000000001
15342,4205012568,960,0,28,2,15,36,-5266,22,1,0,-1,-21,-17,-1.4000000000000004
15343,4222561280,2139,1,102,33,25,92,6302,31,1,-1,1,109,1,-0.1999999999999993
15344,4221710159,1729,0,66,25,38,97,-11704,-77,-1,-1,1,-24,-24,-1.6000000000000014
15345,4214702144,2080,1,108,30,22,89,3708,-39,1,1,1,-31,28,0.8000000000000007
15346,4209379873,2184,0,96,13,29,120,-10462,1,-1,-1,-1,-50,-31,-1.6000000000000014
15347,4209322941,1250,1,62,19,10,48,7658,4,1,0,-1,25,16,1.0
15348,4207241472,1440,1,74,24,16,55,3929,-84,-1,1,-1,30,20,1.0
15349,4179394553,1876,0,65,34,38,60,-5647,-70,-1,-1,-1,43,-15,-0.40000000000000036
15350,4179349730,1716,0,61,19,45,75,-12999,4,-1,-1,-1,-49,-36,-1.8000000000000007
15351,4207499680,1208,0,45,12,27,42,-10185,-55,-1,0,-1,-5,-26,-1.4000000000000004
15352,4207387843,1631,1,102,17,7,92,7481,-13,-1,1,-1,-30,28,1.5999999999999996
15353,4200149929,1897,0,88,27,32,89,-1784,98,1,-1,-1,-5,-16,-0.7999999999999989
15354,4197952050,1840,1,64,34,21,81,9759,-35,1,1,-1,26,13,1.3999999999999986
15355,4197930878,2291,0,127,28,30,126,-8629,15,1,1,1,-92,-27,-1.1999999999999993
15356,4188792662,1898,1,78,39,28,77,5466,-7,1,1,1,56,13,-0.1999999999999993
15357,4186276712,1552,0,76,9,32,77,-13510,-8,-1,-1,-1,-12,-50,-1.8000000000000007
15358,4180792589,2091,0,78,33,42,89,-8278,-38,-1,-1,-1,20,-14,-1.0
15359,4180466136,855,0,19,8,30,22,-14504,-117,-1,0,-1,-18,-18,-2.799999999999999
15360,4180349585,1631,0,65,16,24,85,-7992,9,-1,-1,1,-17,-22,-1.1999999999999993
15361,4206901430,1480,0,63,12,26,71,-8600,-40,-1,-1,1,-40,-27,-1.4000000000000004
15362,4206870026,1458,0,71,15,26,80,-10738,-69,-1,-1,-1,-8,-33,-1.4000000000000004
15363,4188856404,2947,1,149,44,42,165,1772,-2,1,1,1,8,-1,-0.1999999999999993
15364,4188729068,1685,1,70,16,13,90,11160,51,1,0,-1,100,4,1.0
15365,4188711775,966,0,29,8,20,47,-7316,-40,-1,0,-1,-22,-12,-1.4000000000000004
15366,4186487215,1567,1,74,39,20,50,17909,47,1,1,-1,124,19,1.799999999999999
15367,4186376424,1475,1,58,28,14,62,14713,103,1,1,-1,74,30,1.799999999999999
15368,4186128671,2261,0,115,27,20,140,-3910,-65,1,-1,1,68,-11,-0.9999999999999982
15369,4186130189,1420,1,85,25,9,54,7996,-57,-1,0,-1,89,33,1.3999999999999986
15370,4186102582,971,1,42,17,10,34,6833,33,1,0,-1,-4,10,0.40000000000000036
15371,4183643853,1602,0,61,27,29,76,-3122,-1,1,-1,1,24,-29,-0.8000000000000007
15372,4181723157,2167,1,90,35,27,86,5587,-27,1,-1,1,76,14,0.5999999999999979
15373,4180309166,1520,0,72,20,38,73,-8198,-42,1,-1,-1,0,-37,-2.0
15374,4212066246,1697,0,68,18,15,79,-3611,-48,1,-1,-1,-45,14,-1.4000000000000004
15375,4208620354,2051,0,86,19,31,99,-8518,-93,-1,1,-1,-74,-25,-1.4000000000000021
15376,4207902392,920,1,36,22,7,37,6430,-27,1,0,1,12,14,1.1999999999999993
15377,4207753136,944,0,27,8,24,29,-10346,-68,-1,0,-1,-21,-15,-1.8000000000000007
15378,4207443391,1731,1,68,38,30,66,4625,-30,1,1,-1,12,10,1.0
15379,4200753673,1747,0,92,19,28,68,-8356,-90,-1,-1,1,-31,-30,-1.1999999999999993
15380,4200408928,1255,1,46,10,11,51,1072,24,1,0,-1,-33,3,0.40000000000000036
15381,4195765113,1674,0,67,23,29,109,-8254,-69,1,-1,-1,-60,-10,-1.8000000000000007
15382,4221670511,2284,1,90,35,25,134,7699,50,-1,1,-1,0,28,0.7999999999999972
15383,4208049230,1739,0,96,20,38,77,-6949,31,1,-1,-1,-5,-38,-1.5999999999999996
15384,4203016762,1902,1,92,37,33,84,9799,71,1,1,1,19,25,1.5999999999999996
15385,4200946842,1657,0,65,26,40,87,-11314,-10,1,-1,1,-25,-24,-1.5999999999999996
15386,4191717324,2300,0,110,20,25,141,-5975,-81,-1,1,-1,-30,0,-0.8000000000000007
15387,4186957690,1303,0,50,8,21,55,-10803,-89,-1,0,-1,-14,-15,-1.0
15388,4184560009,1502,1,89,41,21,64,16168,1,1,1,-1,27,24,2.0
15389,4182419468,1054,1,44,17,11,47,3265,103,1,0,-1,0,3,0.5999999999999996
15390,4182099132,913,1,29,22,7,28,7260,68,1,0,1,2,4,1.3999999999999986
15391,4178764437,1963,0,90,33,37,91,-4153,29,1,-1,1,-49,-20,-0.5999999999999996
15392,4178323559,1023,1,36,28,13,36,10349,14,1,0,1,41,20,1.4000000000000004
15393,4205752327,2249,1,81,39,42,110,-4867,16,1,-1,-1,10,8,0.0
15394,4210380811,1601,0,79,19,34,54,-11121,5,1,-1,-1,-68,-44,-1.5999999999999996
15395,4208695257,953,1,29,24,13,21,7121,73,1,0,1,-13,13,1.0
15396,4206649250,1990,0,59,29,33,77,-11193,-67,1,-1,-1,-116,-6,-1.0
15397,4209095967,1260,0,38,15,21,43,-6585,17,-1,-1,-1,-58,-5,-1.5999999999999996
15398,4208740700,1796,0,62,13,26,73,-7378,-5,-1,-1,1,-41,-16,-1.5999999999999996
15399,4207067875,1449,1,65,22,17,57,8123,24,1,1,-1,44,-3,1.4000000000000004
15400,4207095570,953,1,43,18,5,33,9246,43,1,0,1,23,10,1.799999999999999
15401,4204438586,1322,1,74,17,7,64,5478,-56,1,0,1,30,14,0.7999999999999989
15402,4190854101,1301,0,64,25,30,53,-6049,-100,-1,0,-1,3,10,-0.40000000000000036
15403,4176322235,2189,1,94,32,25,86,4579,15,1,-1,1,-43,11,1.0
15404,4172369544,1372,1,84,25,14,69,12339,69,1,0,-1,50,6,1.4000000000000004
15405,4172314885,1911,0,87,21,29,86,-13931,75,-1,-1,-1,-117,-23,-1.3999999999999986
15406,4172259720,1115,1,38,18,5,33,9395,54,1,0,-1,16,18,1.0
15407,4167794371,1859,1,76,34,14,62,11472,-30,1,1,1,80,41,1.4000000000000004
15408,4165682059,1752,1,64,43,33,72,8624,14,1,1,1,121,10,2.1999999999999993
15409,4165664906,1362,0,52,12,29,50,-10768,-7,-1,0,-1,-38,-38,-1.200000000000001
15410,4222395808,1786,0,80,24,34,90,-6939,-13,1,1,-1,-20,-19,-0.5999999999999996
15411,4193167292,1954,1,79,36,27,110,4773,-47,-1,1,-1,-11,16,0.5999999999999996
15412,4192957353,1028,1,33,22,11,30,7252,54,1,0,-1,24,7,1.5999999999999996
15413,4191736466,1243,0,53,11,26,60,-10847,-44,-1,0,-1,6,-31,-1.4000000000000004
15414,4190804613,1370,0,54,11,31,53,-8201,37,1,-1,-1,18,-28,-1.4000000000000004
15415,4190770371,1811,0,74,25,28,61,-1190,37,-1,0,-1,-18,-7,-0.8000000000000007
15416,4190421882,937,1,38,21,8,26,10716,59,1,0,1,39,13,1.8000000000000007
15417,4186044749,965,0,23,12,25,43,-7824,-86,-1,0,-1,8,-24,-1.3999999999999986
15418,4174773912,939,1,28,23,4,30,12382,60,1,0,1,8,22,1.5999999999999996
15419,4168751264,1977,1,93,27,30,90,-3291,28,-1,-1,-1,-32,-11,-1.200000000000001
15420,4168592295,1594,1,63,47,25,56,10744,-44,1,1,1,30,42,1.4000000000000004
15421,4168503187,1285,1,58,23,8,65,14358,101,1,1,1,75,23,1.8000000000000007
15422,4161342849,1638,1,83,26,14,72,10684,56,1,1,-1,-26,17,1.4000000000000004
15423,4147936798,1588,0,76,15,27,76,-6365,-3,1,-1,1,-9,-32,-1.0
15424,4147856226,1007,0,41,11,19,35,-3996,10,-1,0,-1,4,-5,-0.40000000000000036
15425,4144271213,1773,1,74,26,26,93,2330,2,-1,1,-1,-41,16,0.5999999999999996
15426,4185921367,1533,1,63,45,23,47,9620,-11,-1,0,1,30,65,1.4000000000000004
15427,4179305713,1587,0,53,25,40,46,-6065,61,-1,-1,-1,21,-43,-0.40000000000000036
15428,4222865487,1202,1,42,17,8,43,8813,-20,1,0,-1,22,14,1.1999999999999993
15429,4211660866,1575,0,86,14,27,94,-11465,36,-1,-1,-1,-99,-28,-1.5999999999999996
15430,4211450407,2138,1,94,33,20,127,4158,71,-1,-1,-1,-73,35,1.1999999999999993
15431,4210297751,623,0,13,6,11,125,-8577,-103,-1,0,0,-25,-6,-2.4000000000000004
15432,4210159465,1844,1,76,39,22,88,3197,-49,-1,-1,-1,56,48,1.3999999999999986
15433,4198550401,1294,1,41,35,20,49,15159,-7,1,0,1,56,15,0.8000000000000007
15434,4194244179,1381,1,49,22,6,57,9712,39,1,0,-1,-2,29,1.1999999999999993
15435,4193930081,1480,1,67,27,13,62,10175,21,1,0,-1,63,31,1.200000000000001
15436,4191689050,1142,0,32,6,17,40,-10027,-17,-1,0,-1,-62,-18,-0.7999999999999989
15437,4188679995,1711,0,92,18,25,81,-5340,-28,-1,1,-1,-72,-7,-0.40000000000000036
15438,4187241114,1038,0,37,6,14,37,-7406,-98,-1,0,-1,-38,-13,-0.8000000000000007
15439,4186729681,1658,0,72,20,41,81,-9435,32,-1,1,-1,-91,-39,-0.5999999999999996
15440,4186056275,1575,1,100,19,12,64,9809,20,-1,1,-1,81,20,1.4000000000000004
15441,4178417665,1450,0,49,18,32,70,-12678,-77,-1,-1,1,-139,-16,-2.0
15442,4177949033,1944,0,82,22,29,94,-7643,-33,1,-1,-1,-10,-12,-1.3999999999999986
15443,4176181475,1212,1,36,21,8,39,7609,3,1,0,1,35,17,1.0
15444,4173557279,2107,0,113,31,30,115,-972,-125,-1,1,-1,69,-12,-0.40000000000000036
15445,4173430830,1313,0,43,12,20,48,-8809,-35,-1,-1,-1,-31,-20,-1.1999999999999993
15446,4172302870,1809,1,88,26,17,70,6302,-69,-1,1,1,35,26,1.4000000000000004
15447,4171479825,927,1,25,17,5,30,8827,80,1,0,1,18,22,1.6000000000000014
15448,4171160536,1358,0,48,8,30,51,-14155,-63,1,-1,-1,-31,-45,-2.0
15449,4223170606,1679,0,63,10,31,91,-11329,8,1,-1,-1,-46,-43,-2.1999999999999993
15450,4211704337,2222,1,99,32,32,106,1722,-30,1,1,-1,-29,0,0.0
15451,4186265962,1226,1,55,20,10,37,7724,76,-1,0,1,53,17,1.200000000000001
15452,4185932900,1262,1,42,22,15,40,3119,-15,-1,0,1,-3,38,0.8000000000000007
15453,4176784066,1077,0,26,15,34,37,-10911,-23,-1,0,-1,-15,-24,-0.8000000000000007
15454,4173568005,1276,1,60,19,14,57,8900,126,1,1,1,43,16,1.799999999999999
15455,4173544817,1568,0,72,10,16,68,-9842,-79,-1,-1,1,-31,-6,-1.5999999999999996
15456,4173413300,913,0,22,6,18,34,-10329,-79,-1,0,-1,-47,-21,-1.5999999999999996
15457,4218827934,1561,0,57,17,35,60,-5569,66,1,-1,-1,31,-27,-1.8000000000000007
15458,4214684857,1685,0,63,22,38,65,-13430,-25,-1,-1,-1,-129,-12,-2.4000000000000004
15459,4209276219,1528,0,48,19,29,65,-7062,43,1,-1,1,-5,-31,-0.5999999999999996
15460,4207335212,1092,1,43,14,4,26,13191,75,1,0,1,54,14,1.8000000000000007
15461,4197020050,1401,0,48,12,32,54,-9933,-100,-1,0,-1,-28,-23,-2.0
15462,4194226214,1182,0,44,11,21,43,-6187,17,-1,0,-1,-57,-16,-1.5999999999999996
15463,4206514524,712,0,14,6,20,18,-9873,-84,-1,0,0,-5,-13,-2.0
15464,4205548825,1374,1,43,34,18,34,12386,24,1,1,1,54,25,1.799999999999999
15465,4205317817,1390,0,59,14,30,54,-16418,-56,-1,-1,1,-100,-32,-2.0
15466,4198083335,1286,0,36,16,42,56,-16805,-105,-1,0,-1,-48,-37,-1.6000000000000014
15467,4181573303,1832,1,75,40,30,57,9054,8,-1,1,1,52,24,1.5999999999999996
15468,4181288315,1296,1,68,20,15,45,4606,-45,1,0,1,17,1,0.7999999999999989
15469,4181281264,1863,0,79,26,40,77,-7603,34,1,-1,-1,26,-31,-1.5999999999999996
15470,4174629321,1839,0,83,27,34,95,-8060,40,-1,-1,-1,-95,-25,-1.4000000000000004
15471,4174643663,1631,1,62,39,22,68,8007,51,1,0,-1,-10,0,1.0
15472,4210542284,2058,0,114,26,36,108,-4930,13,1,1,-1,-56,-17,-0.8000000000000007
15473,4208047466,1323,1,50,29,9,55,16117,55,1,0,1,5,46,1.8000000000000007
15474,4212809312,2435,0,86,50,51,135,-6166,-19,1,-1,-1,31,-14,-0.1999999999999993
15475,4211467033,1462,1,53,34,25,52,4721,9,-1,1,-1,-41,21,1.0
15476,4211461724,959,0,24,9,27,39,-9061,-76,-1,0,-1,16,-20,-1.6000000000000014
15477,4204568181,2033,1,89,32,27,91,1898,55,1,-1,1,-108,3,0.9999999999999982
15478,4204571081,1697,1,79,25,17,68,8440,0,1,1,1,28,15,1.0
15479,4204083713,1185,1,34,29,10,44,12866,29,1,0,1,37,26,2.200000000000001
15480,4203562829,2207,0,129,36,27,93,2003,-26,1,1,1,46,4,0.0
15481,4202182553,1950,0,90,22,26,93,-4304,-10,1,1,-1,-58,6,-0.1999999999999993
15482,4202130908,1201,1,48,30,17,38,7680,56,-1,0,1,26,24,1.3999999999999986
15483,4201891887,1419,1,69,20,11,48,10724,57,1,1,1,16,12,1.799999999999999
15484,4201292682,1734,1,83,40,20,63,14115,-79,1,1,-1,78,42,1.6000000000000014
15485,4201162495,1356,0,60,18,28,52,-9295,-49,-1,0,-1,-49,-12,-1.799999999999999
15486,4201062610,1796,0,93,24,38,117,-15512,-87,-1,-1,-1,-34,-32,-2.0
15487,4199920229,1741,1,76,34,19,72,10311,36,1,1,1,21,33,1.8000000000000007
15488,4199758898,1774,1,83,28,22,92,6931,46,1,1,1,-11,25,1.8000000000000007
15489,4176433474,1425,1,49,25,17,63,6544,104,-1,0,1,51,16,1.1999999999999993
15490,4174584566,2002,0,87,33,32,94,-5876,-131,1,-1,-1,54,-2,-1.799999999999999
15491,4172451446,1450,1,68,26,10,82,9672,-16,-1,1,1,8,31,2.0
15492,4171116855,2043,1,126,52,32,93,10594,-22,1,1,1,50,31,1.4000000000000021
15493,4169807047,1723,1,90,23,12,66,8026,-29,1,1,-1,-17,13,0.7999999999999989
15494,4169422971,1364,1,52,28,8,35,12265,-19,1,1,1,82,31,2.4000000000000004
15495,4169362770,1378,1,57,30,11,72,12959,32,1,0,1,34,30,1.5999999999999996
15496,4160630626,1631,1,82,21,24,74,3109,19,1,1,-1,1,-22,0.40000000000000036
15497,4159483018,1617,1,85,46,24,83,14550,40,1,1,1,53,25,2.0
15498,4159385817,1349,1,55,26,15,46,8859,-13,1,1,1,24,18,1.1999999999999993
15499,4159380170,1224,0,41,11,15,57,-3524,-1,-1,0,1,-70,-4,-0.8000000000000007
15500,4159269121,1655,0,81,9,29,54,-14773,-45,-1,-1,1,-49,-32,-1.8000000000000007
15501,4159151228,1806,1,90,27,13,78,11139,25,-1,1,1,57,20,1.4000000000000004
15502,4158282892,1291,0,66,16,27,61,-6745,-14,1,0,-1,-12,-18,-0.8000000000000007
15503,4158043792,1523,1,60,34,18,72,14226,82,1,1,1,61,35,1.5999999999999996
15504,4155139075,1732,1,102,36,17,81,10711,20,1,-1,1,40,22,0.40000000000000036
15505,4155124717,1552,1,87,29,22,71,5679,-72,1,1,-1,-44,19,0.5999999999999996
15506,4153629218,1176,1,38,17,9,39,5564,78,1,0,1,13,-1,0.8000000000000007
15507,4152263006,1747,1,100,30,18,65,7813,-10,-1,1,-1,-11,35,1.200000000000001
15508,4152069473,2103,1,91,40,26,114,9672,-2,-1,1,-1,35,29,1.5999999999999979
15509,4205571917,196,1,4,1,1,0,103,8,0,0,0,6,-1,0.19999999999999973
15510,4176094934,2296,1,153,30,30,108,1174,-45,-1,-1,-1,-25,10,0.3999999999999986
